ID	Domain	Kingdom	Phylum	Class	Order	Family	Genus	Species
DRR125123_574432	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	NA	Synechococcus phage S-CBS1
DRR147672_8931	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
17_S4_L002_216	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
17_S4_L002_376	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Lightbulbvirus	NA
17_S4_L002_663	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
17_S4_L002_5257	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	NA	Puniceispirillum phage HMO-2011
DRR147678_93892	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
4_S2_L001_2847	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Ryyoungvirus	Ryyoungvirus bcepC6B
4_S2_L001_3170	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR147672_59267	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	NA	Synechococcus phage S-CBS4
DRR147673_45824	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Enhodamvirus	NA
DRR151115_36539	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
4_S2_L001_12722	Viruses	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Cafeteriavirus	Cafeteria roenbergensis virus
4_S2_L001_12969	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	NA	Thermoanaerobacterium phage THSA-485A
DRR147676_33065	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR147678_147591	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
80m_S1_L002_3433	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR125122_759702	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
ZellerG_2014__CCMD13934959ST-21-0.part-1_2488	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Lagaffevirus	Lagaffevirus lagaffe
DRR151114_61713	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR151114_87048	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR151115_3371	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Schitoviridae	NA	NA
DRR147676_63971	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Myxoctovirus	Myxoctovirus Mx8
DRR147679_23737	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Xuquatrovirus	Xuquatrovirus PTXU04
DRR151114_27008	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
NielsenHB_2014__V1_CD6_4.part-1_1267	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
50m_S10_L004_13609	Viruses	NA	NA	NA	NA	NA	NA	NA
50m_S10_L004_13901	Viruses	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	NA	NA
CM_madagascar__A85_01_1FE.part-1_2904	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Straboviridae	NA	NA
4_S2_L001_16592	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
50m_S10_L004_20431	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	NA	Puniceispirillum phage HMO-2011
70m_S12_L006_20904	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Kyanoviridae	NA	NA
70m_S12_L006_31637	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
80m_S1_L002_420	Viruses	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Raphidovirus	Heterosigma akashiwo virus 01
DRR147676_33288	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR147678_8700	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
FengQ_2015__SID530558.part-2_2432	Viruses	NA	NA	NA	NA	NA	NA	NA
17_S4_L002_1725	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
17_S4_L002_2001	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Kyanoviridae	NA	NA
50m_S10_L004_16669	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
50m_S10_L004_16956	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
BackhedF_2015__SID103_M_1917	Viruses	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Iridoviridae	Megalocytivirus	NA
4_S2_L001_384	Viruses	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Iridoviridae	Iridovirus	NA
4_S2_L001_688	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Straboviridae	Angelvirus	Angelvirus px29
DRR147675_65351	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Straboviridae	Ishigurovirus	Ishigurovirus osborne
DRR147678_60528	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	NA	Synechococcus phage S-CBS2
50m_S10_L004_12576	Viruses	Bamfordvirae	Nucleocytoviricota	Megaviricetes	NA	NA	NA	NA
DRR147678_119708	Viruses	NA	NA	NA	NA	NA	NA	NA
DRR147678_44151	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	NA	NA
DRR151115_8341	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR099838_168459	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR099838_149549	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR125121_276695	Viruses	NA	NA	NA	NA	NA	NA	NA
DRR125123_970780	Viruses	NA	NA	NA	NA	NA	NA	NA
DRR147674_33497	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
50m_S10_L004_18810	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Immutovirus	Immutovirus immuto
DRR125123_180534	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Immutovirus	Immutovirus immuto
DRR125123_549302	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Immutovirus	Immutovirus immuto
DRR147676_16991	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Kyanoviridae	NA	NA
DRR147676_75345	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR147678_12568	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	NA	Pelagibacter phage HTVC008M
70m_S12_L006_8567	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR125121_293832	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
ERR3230155_23696	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	NA	Streptomyces phage phiSASD1
DRR125123_20768	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Kyanoviridae	Nilusvirus	Nilusvirus ssm2
DRR147672_34981	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Elemovirus	NA
DRR147675_23581	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
CosteaPI_2017__SID713B064-11-90-0.part-1_3656	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
50m_S10_L004_23514	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	NA	Cyanophage PSS2
50m_S10_L004_30576	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR147671_38100	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR147671_2003	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Myxoctovirus	Myxoctovirus Mx8
DRR147675_107143	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Mydovirus	Mydovirus mydo
DRR151114_19384	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Kyanoviridae	Bellamyvirus	Bellamyvirus bellamy
50m_S10_L004_37033	Viruses	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Prasinovirus	Yellowstone lake phycodnavirus 3
50m_S10_L004_37254	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Polybotosvirus	Polybotosvirus Atuph07
DRR147678_133036	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR147680_31897	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Pachyviridae	Gundelvirus	Gundelvirus Gundel
DRR147678_51562	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR147678_47432	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR147678_130369	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
Bengtsson-PalmeJ_2015__TRAVELRES52_2520	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
LeChatelierE_2013__MH0174.part-2_2908	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	Thumleimavirales	Hafunaviridae	Haloferacalesvirus	Halorubrum virus HRTV-27
DRR125121_381488	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
50m_S10_L004_25134	Viruses	NA	NA	NA	NA	NA	NA	NA
70m_S12_L006_5616	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	NA	Brucella phage BiPBO1
DRR147675_39098	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR147675_107650	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR147678_26240	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR125124_189455	Viruses	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Raphidovirus	Heterosigma akashiwo virus 01
DRR125126_331527	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
BackhedF_2015__SID12_4M_31_1	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR125126_170703	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Polybotosvirus	Polybotosvirus Atuph07
LiJ_2014__V1.FI28.part-2_2396	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Samwavirus	NA
DRR125122_975334	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Kyanoviridae	Nodensvirus	Nodensvirus spm2
DRR125125_135976	Viruses	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Prasinovirus	NA
DRR147676_76900	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Kyanoviridae	Bellamyvirus	Bellamyvirus bellamy
DRR151114_39419	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
50m_S10_L004_4680	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	NA	NA
50m_S10_L004_12568	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Polybotosvirus	Polybotosvirus Atuph07
NielsenHB_2014__V1_CD21_4.part-1_693	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR151115_34637	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Bendigovirus	Bendigovirus GMA6
DRR147676_13242_1	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR147678_16823_1	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR147675_103007	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR147678_123340	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	NA	Salicola phage CGphi29
DRR125126_159378_1	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR147676_4122	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Busanvirus	Busanvirus ACP17
DRR147676_44735	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR147676_14607	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	NA	Puniceispirillum phage HMO-2011
70m_S12_L006_4590	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
70m_S12_L006_6337	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Kyanoviridae	NA	NA
DRR147675_39929	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	NA	NA
DRR147677_31656	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Perisivirus	NA
DRR147677_7396	Viruses	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Prasinovirus	NA
DRR147674_18960	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Shapirovirus	NA
DRR147679_29675	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	NA	NA
DRR147672_2904	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Kyanoviridae	Nilusvirus	Nilusvirus ssm2
DRR147672_51731	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR147674_42722	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Autographiviridae	NA	NA
65m_S11_L005_19610	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
65m_S11_L005_21342	NA	NA	NA	NA	NA	NA	NA	NA
50m_S10_L004_6560_1	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
50m_S10_L004_12683_1	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Llyrvirus	Llyrvirus SSKS1
BackhedF_2015__SID103_M_2401	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Straboviridae	NA	NA
CM_madagascar__A09_02_1FE.part-1_333_fragment_1	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	NA	NA
DRR125127_163090	Viruses	NA	NA	NA	NA	NA	NA	NA
DRR147673_10698	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Zobellviridae	Siovirus	Siovirus germanense
DRR125123_1009757	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR125125_99480	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Emdodecavirus	NA
DRR125121_22817	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR125121_263955	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Immutovirus	Immutovirus immuto
DRR125123_125031	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
17_S4_L002_7763_1	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR147675_106064	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	NA	Pelagibacter phage HTVC008M
BackhedF_2015__SID128_12M_3151	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR151114_36672	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR151114_14390	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR147680_20241	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR147680_25984	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Kochitakasuvirus	NA
DRR147681_32360	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
BackhedF_2015__SID128_12M_346	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	NA	Clostridium phage c-st
DRR147680_15453	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR151115_69729	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Fromanvirus	Fromanvirus packman
DRR125123_1093771	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Shirahamavirus	Shirahamavirus PTm1
DRR125124_269334	Viruses	NA	NA	NA	NA	NA	NA	NA
DRR147674_47266	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	NA	Synechococcus phage S-CBS3
DRR147675_99657	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR147677_26080	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Naomviridae	Noahvirus	Noahvirus arc
ERR3230148_128803	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Donellivirus	Donellivirus gee
BackhedF_2015__SID133_M_6856	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
10S1_S5_L002_1341	Viruses	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	NA	NA
DRR147671_2868	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR147671_64780	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	NA	Pelagibacter phage HTVC010P
DRR147671_39343	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
8067.4.90153.GTGCTT_4775_1	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Lambdavirus	NA
4_S2_L001_4861	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
4_S2_L001_5107	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Kochitakasuvirus	NA
50m_S10_L004_10929	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Elemovirus	NA
4_S2_L001_10853	Viruses	NA	NA	NA	NA	NA	NA	NA
BackhedF_2015__SID133_M_269	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
FengQ_2015__SID31880.part-2_2109	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Obolenskvirus	NA
CosteaPI_2017__daisy-11-386-0.part-1_6	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Cbastvirus	Cbastvirus ST
DRR151115_33262	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
17_S4_L002_13932	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	NA	Burkholderia phage BcepGomr
DRR125122_985849	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR147679_28478	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Casjensviridae	NA	NA
DRR147680_28777	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	NA	Rhodoferax phage P26218
DRR151114_64925	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Seussvirus	Seussvirus seuss
17_S4_L002_5528	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Polybotosvirus	Polybotosvirus Atuph07
4_S2_L001_17199	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
4_S2_L001_5959	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
8023.5.90052.GAGTCA_2296	Viruses	NA	NA	NA	NA	NA	NA	NA
DRR147678_154134	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Myxoctovirus	Myxoctovirus Mx8
DRR147678_56338	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Bridgettevirus	NA
DRR147679_31969	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR099833_70053	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Bixzunavirus	Bixzunavirus mangeria
DRR099835_141375	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR147678_69011	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR151114_44818	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR151114_75658	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	NA	NA
LiuW_2016__SRR3992979.part-1_2364	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
4_S2_L001_16381	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR147676_48048	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Inhavirus	NA
10S1_S5_L002_4196	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
50m_S10_L004_14033	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
50m_S10_L004_13387	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
ERR3230155_159251	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	NA	Thalassomonas phage BA3
DRR151115_34103	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR151115_54377	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
4_S2_L001_9055	Viruses	NA	NA	NA	NA	NA	NA	NA
50m_S10_L004_1719	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR147671_72261	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
BackhedF_2015__SID103_B_1019	Viruses	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	NA	NA
DRR125121_443666	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR125123_772129	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Immutovirus	Immutovirus immuto
DRR147676_79597	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	NA	Aurantimonas phage AmM-1
5_S3_L001_10136	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Kafunavirus	NA
AsnicarF_2017__MV_FEM4_t1Q14_535	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Kyanoviridae	Ronodorvirus	Ronodorvirus ssm4
10S1_S5_L002_6039	Viruses	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	NA	Chrysochromulina ericina virus
10S1_S5_L002_6256	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
4_S2_L001_4923	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
4_S2_L001_5165	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Polybotosvirus	Polybotosvirus Atuph07
4_S2_L001_10647	Viruses	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Prasinovirus	NA
4_S2_L001_10978	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Straboviridae	NA	NA
BackhedF_2015__SID133_M_480	Viruses	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Prasinovirus	Micromonas sp. RCC1109 virus MpV1
DRR125123_1145981	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR125123_490541	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	NA	Pelagibacter phage HTVC008M
DRR147678_50458	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Autographiviridae	NA	NA
DRR151115_62581	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR151115_35114	NA	NA	NA	NA	NA	NA	NA	NA
DRR125123_863487	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Kyanoviridae	Haifavirus	Haifavirus tim68
DRR125124_451057	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Immutovirus	Immutovirus immuto
DRR125123_136132	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Rogerhendrixvirus	Rogerhendrixvirus hendrix
DRR151115_41203	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	NA	Actinoplanes phage phiAsp2
DRR151115_76234	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR151115_62918	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	NA	Idiomarinaceae phage 1N2-2
DRR151115_65491	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Inhavirus	NA
50m_S10_L004_18054	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Immutovirus	Immutovirus immuto
50m_S10_L004_18301	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
BackhedF_2015__SID105_M_2597	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR125123_815323	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR147675_10300	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Autographiviridae	NA	NA
BackhedF_2015__SID133_12M_4653	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
DRR125123_1161753	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	NA	Marinomonas phage P12026
DRR125123_1016934	Viruses	NA	NA	NA	NA	NA	NA	NA
50m_S10_L004_6029	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Polybotosvirus	Polybotosvirus Atuph07
65m_S11_L005_27338	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Peduoviridae	Phitrevirus	Phitrevirus phi3
ZeeviD_2015__PNP_Main_157.part-1_4093	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
4_S2_L001_6471	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
4_S2_L001_6746	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Alachuavirus	Alachuavirus Xp15
4_S2_L001_7626	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	NA	Rhodoferax phage P26218
