ID	Domain	Kingdom	Phylum	Class	Order	Family	Genus	Species
OhJ_2014__MET0227_6	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
BackhedF_2015__SID128_M_2626	Viruses	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Rheavirus	Rheavirus sinusmexicani
BackhedF_2015__SID130_12M_671	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
BackhedF_2015__SID133_B_812	Viruses	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Leporipoxvirus	Myxoma virus
FengQ_2015__SID31880.part-2_775	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	Crassvirales	NA	NA	NA
BritoIL_2016__W1.21.ST_305	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
BackhedF_2015__SID105_12M_2532	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
BackhedF_2015__SID133_12M_4080	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
BackhedF_2015__SID128_12M_2772	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Donellivirus	Donellivirus gee
BackhedF_2015__SID10_12M_2508	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	Planktothrix phage PaV-LD
BackhedF_2015__SID133_4M_1375	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
LeChatelierE_2013__MH0425.part-2_866	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
BackhedF_2015__SID128_M_4415	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Herelleviridae	Tybeckvirus	Tybeckvirus tv521B
HMP_2012__SRS023847_69	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Pahexavirus	NA
LeChatelierE_2013__MH0436.part-1_2080	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Leicestervirus	NA
LeChatelierE_2013__MH0205.part-1_118	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	Crassvirales	NA	NA	NA
AsnicarF_2017__MV_FEM5_t2Q14_1071	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
LiuW_2016__SRR3993004.part-1_3505	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Brigitvirus	Brigitvirus brigit
BackhedF_2015__SID12_M_5011	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Herelleviridae	Wphvirus	Wphvirus WPh
FengQ_2015__SID31880.part-2_4961	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	Crassvirales	Suoliviridae	Blohavirus	Blohavirus americanus
BackhedF_2015__SID12_M_3141	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
VatanenT_2016__G80398_1701	Viruses	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Phaeovirus	NA
BackhedF_2015__SID105_B_2	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Herelleviridae	Kochikohdavirus	NA
AsnicarF_2017__MV_FEI4_t1Q14_388	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Peduoviridae	Peduovirus	Peduovirus pro147
LeChatelierE_2013__MH0436.part-1_2929	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
BackhedF_2015__SID128_M_685	Viruses	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Ascoviridae	NA	NA
BackhedF_2015__SID133_M_1455	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
ChengpingW_2017__AS34raw.part-1_4390	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Myoalterovirus	Myoalterovirus PT11V22
BackhedF_2015__SID105_B_8	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
AsnicarF_2017__MV_FEI4_t1Q14_455	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
BackhedF_2015__SID103_B_72	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	Bacillus phage 0305phi8-36
VogtmannE_2016__MMRS43939546ST-27-0-0.part-1_552_1	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Winoviridae	Peternellavirus	Peternellavirus peternella
BackhedF_2015__SID105_4M_1445	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
ChengpingW_2017__AS71raw.part-1_977	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
AsnicarF_2017__MV_FEM5_t1Q14_722	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Lughvirus	Lughvirus lugh
LiJ_2014__V1.FI19.part-1_390	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
AsnicarF_2017__MV_FEM5_t1Q14_1768	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Pootjesviridae	Heverleevirus	Heverleevirus OLIVR5
ZellerG_2014__CCIS45793747ST-4-0.part-1_106	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	Clostridium phage phiCT453A
BackhedF_2015__SID10_M_1519	Viruses	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Chlorovirus	NA
ChengpingW_2017__AS71raw.part-1_355	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Autographiviridae	NA	NA
QinN_2014__LD-13_4028	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Peduoviridae	NA	NA
CosteaPI_2017__daisy-11-386-0.part-1_2924	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Spbetavirus	Spbetavirus SPbeta
VogtmannE_2016__MMRS43939546ST-27-0-0.part-2_8867	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Phietavirus	Phietavirus EW
AsnicarF_2017__MV_FEM5_t2Q14_1499	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
BackhedF_2015__SID128_12M_314	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Donellivirus	Donellivirus gee
CosteaPI_2017__peacemaker-11-0-0.part-1_3210	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
CosteaPI_2017__SID713B064-11-90-0.part-1_3605	Viruses	Bamfordvirae	Nucleocytoviricota	Megaviricetes	NA	NA	NA	NA
BackhedF_2015__SID10_12M_1535	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	Pseudomonas phage JBD44
VogtmannE_2016__MMRS43939546ST-27-0-0.part-1_1745_fragment_1	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Sherbrookevirus	NA
AsnicarF_2017__MV_FEI5_t2Q14_133	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
LiuW_2016__SRR3992991.part-1_2081	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Lightbulbvirus	NA
AsnicarF_2017__MV_FEI5_t1Q14_405	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
BackhedF_2015__SID133_M_1033	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
BackhedF_2015__SID133_M_2194	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
BackhedF_2015__SID130_M_5226	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
BackhedF_2015__SID10_12M_4533	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
ZellerG_2014__CCMD13934959ST-21-0.part-1_1616	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Lagaffevirus	Lagaffevirus lagaffe
LeChatelierE_2013__MH0205.part-2_5375	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Peduoviridae	Phitrevirus	Phitrevirus phi3
AsnicarF_2017__MV_FEM5_t2Q14_385	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Herelleviridae	NA	NA
AsnicarF_2017__MV_FEM5_t1Q14_4144	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
KarlssonFH_2013__S144.part-1_2697	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Taranisvirus	Taranisvirus taranis
BackhedF_2015__SID133_12M_1477	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Vieuvirus	Vieuvirus B1251
BackhedF_2015__SID128_12M_539	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	Riemerella phage RAP44
KarlssonFH_2013__S144.part-1_305	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
AsnicarF_2017__MV_FEM5_t3Q15_766	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
LeChatelierE_2013__MH0412.part-1_72_fragment_1	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
BackhedF_2015__SID12_M_1706	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
BackhedF_2015__SID133_M_791	Viruses	Bamfordvirae	Nucleocytoviricota	Megaviricetes	NA	NA	NA	NA
BackhedF_2015__SID128_12M_6083	Viruses	NA	NA	NA	NA	NA	NA	Cedratvirus A11
LeChatelierE_2013__MH0087_352	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
ChengpingW_2017__AS34raw.part-1_2908	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
LiJ_2014__V1.FI28.part-2_2592	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
LeChatelierE_2013__MH0205.part-2_1845	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
ZeeviD_2015__PNP_Main_425.part-1_663	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Toutatisvirus	Toutatisvirus toutatis
BackhedF_2015__SID130_M_2563	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Fernvirus	NA
ZeeviD_2015__PNP_Main_425.part-1_351	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Lentavirus	Lentavirus PMBT5
VincentC_2016__MM034.2.part-1_2393	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
BackhedF_2015__SID103_12M_299	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
CosteaPI_2017__daisy-11-386-0.part-1_976	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Eponavirus	Eponavirus epona
BackhedF_2015__SID128_M_7437	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
BackhedF_2015__SID105_12M_2330	Viruses	NA	NA	NA	NA	NA	Pandoravirus	Pandoravirus macleodensis
BackhedF_2015__SID12_M_4108	Viruses	NA	NA	NA	NA	NA	Pithovirus	Pithovirus sibericum
BackhedF_2015__SID10_M_5684	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Pagevirus	NA
ZeeviD_2015__PNP_Main_712.part-1_401_fragment_1	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Mushuvirus	Mushuvirus mushu
AsnicarF_2017__MV_FEI5_t3Q15_2112	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
BackhedF_2015__SID133_12M_3300	Viruses	Bamfordvirae	Nucleocytoviricota	Megaviricetes	NA	NA	NA	NA
BackhedF_2015__SID12_M_1177	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Delepquintavirus	Delepquintavirus DLP5
BackhedF_2015__SID1_12M_371	Viruses	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Phaeovirus	NA
BackhedF_2015__SID12_M_2479	Viruses	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Phaeovirus	NA
BackhedF_2015__SID128_12M_8768	Viruses	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Chlorovirus	NA
LiJ_2014__V1.FI19.part-1_288	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Immutovirus	Immutovirus immuto
BackhedF_2015__SID10_B_11	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Eurybiavirus	NA
BackhedF_2015__SID12_12M_1011	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
LiJ_2014__V1.FI28.part-2_7845	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Donellivirus	Donellivirus gee
BackhedF_2015__SID133_M_4275	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Herelleviridae	NA	NA
ChengpingW_2017__AS71raw.part-1_2672	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Brigitvirus	Brigitvirus brigit
AsnicarF_2017__MV_FEM2_t1Q14_1462	Viruses	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Prasinovirus	Micromonas sp. RCC1109 virus MpV1
ZeeviD_2015__PNP_Main_712.part-1_2131	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
AsnicarF_2017__MV_FEM4_t2Q15_4205	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Schitoviridae	Nahantvirus	Nahantvirus 49C7
KarlssonFH_2013__S144.part-1_4624	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
BackhedF_2015__SID133_12M_1934	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	Cellulophaga phage phi46:1
NielsenHB_2014__V1_CD6_4.part-1_5151	Viruses	Sangervirae	Phixviricota	Malgrandaviricetes	Petitvirales	Microviridae	NA	Lepus americanus faeces associated microvirus SHP1 6472
BackhedF_2015__SID12_12M_1698_1	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
QinJ_2012__CON-005.part-2_482	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Pagevirus	NA
AsnicarF_2017__MV_FEM1_t1Q14_690	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Pootjesviridae	NA	NA
BackhedF_2015__SID105_M_3567	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
BackhedF_2015__SID105_12M_1496_1	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
BackhedF_2015__SID12_M_243	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	Clostridium phage phiCTP1
BackhedF_2015__SID103_12M_481	Viruses	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Schizomimiviridae	Kratosvirus	Kratosvirus quantuckense
AsnicarF_2017__MV_FEM3_t1Q14_92	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Mesyanzhinovviridae	Abidjanvirus	NA
AsnicarF_2017__MV_FEM4_t2Q15_591	Viruses	Bamfordvirae	Nucleocytoviricota	Megaviricetes	NA	NA	NA	NA
LoombaR_2017__SID0012_qdz.part-1_117	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
ZeeviD_2015__PNP_Main_712.part-1_2156	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Vertoviridae	NA	NA
AsnicarF_2017__MV_FEM2_t1Q14_1074	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	Crassvirales	NA	NA	Crassvirales sp.
CosteaPI_2017__SID713B064-11-90-0.part-1_610	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
BackhedF_2015__SID133_M_194	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
LeChatelierE_2013__MH0436.part-1_3972	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Toutatisvirus	Toutatisvirus toutatis
KarlssonFH_2013__S144.part-1_372	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Leicestervirus	NA
LeChatelierE_2013__MH0436.part-1_994	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
CosteaPI_2017__peacemaker-11-0-0.part-1_6678	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Spbetavirus	Spbetavirus SPbeta
AsnicarF_2017__MV_FEM4_t1Q14_291	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
ZellerG_2014__CCMD13934959ST-21-0.part-1_2858	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	Planktothrix phage PaV-LD
NielsenHB_2014__V1_CD6_4.part-1_401	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	Methanobavirales	Anaerodiviridae	Metforvirus	Metforvirus Drs3
BackhedF_2015__SID103_B_7	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Thornevirus	Thornevirus SP15
BackhedF_2015__SID105_B_84	Viruses	Bamfordvirae	Nucleocytoviricota	Megaviricetes	NA	NA	NA	NA
LiJ_2014__V1.UC59-0.part-1_138	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	Crassvirales	NA	NA	NA
LiuW_2016__SRR3992979.part-1_4761	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
BackhedF_2015__SID128_12M_508	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
LiJ_2014__V1.FI28.part-2_951	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Lagaffevirus	Lagaffevirus lagaffe
AsnicarF_2017__MV_FEM5_t3Q15_1979	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Shirahamavirus	Shirahamavirus PTm1
BackhedF_2015__SID12_M_3508	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Alcyoneusvirus	Alcyoneusvirus RaK2
NielsenHB_2014__O2_UC2_0.part-1_5690	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	Planktothrix phage PaV-LD
AsnicarF_2017__MV_FEM2_t1Q14_1208	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
CosteaPI_2017__SID713B064-11-90-0.part-1_792	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	Clostridium phage c-st
AsnicarF_2017__MV_FEM1_t1Q14_11	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	Crassvirales	Steigviridae	NA	NA
LeChatelierE_2013__MH0436.part-1_392	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
KarlssonFH_2013__S144.part-1_2415	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
NielsenHB_2014__V1_CD6_4.part-1_1700	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
ZeeviD_2015__PNP_Main_425.part-1_2729	Viruses	Loebvirae	Hofneiviricota	Faserviricetes	Tubulavirales	Inoviridae	NA	NA
BackhedF_2015__SID105_M_1624	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
BackhedF_2015__SID137_4M_27	Viruses	Bamfordvirae	Nucleocytoviricota	Megaviricetes	NA	NA	NA	NA
ChengpingW_2017__AS71raw.part-1_2418	Viruses	NA	NA	NA	NA	NA	NA	Mollivirus sibericum
AsnicarF_2017__MV_FEM5_t1Q14_1250	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
BackhedF_2015__SID10_M_8942	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
BackhedF_2015__SID10_M_8117	Viruses	Orthornavirae	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	Alphaendornavirus	Vicia faba alphaendornavirus
AsnicarF_2017__MV_FEM3_t1Q14_1561	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Polybotosvirus	Polybotosvirus Atuph07
KarlssonFH_2013__S144.part-1_1553	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
BackhedF_2015__SID10_M_7978	Viruses	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	NA	NA
VogtmannE_2016__MMRS33294861ST-27-0-0.part-2_2697	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	Bacillus phage 0305phi8-36
AsnicarF_2017__MV_FEM5_t3Q15_2918	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
LiJ_2014__V1.FI19.part-1_232	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
AsnicarF_2017__MV_FEM5_t1Q14_674	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Nyceiraevirus	Nyceiraevirus nyceirae
AsnicarF_2017__MV_FEM3_t1Q14_1336	Viruses	Bamfordvirae	Nucleocytoviricota	Megaviricetes	NA	NA	NA	NA
SchirmerM_2016__G88975.part-1_1259	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Badaztecvirus	NA
BackhedF_2015__SID103_4M_680	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
BackhedF_2015__SID130_12M_137	Viruses	NA	NA	NA	NA	NA	NA	NA
BackhedF_2015__SID128_12M_959	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Peduoviridae	Wadgaonvirus	Wadgaonvirus wv5004651
BackhedF_2015__SID105_4M_2156	Viruses	Bamfordvirae	Nucleocytoviricota	Megaviricetes	NA	NA	NA	NA
BackhedF_2015__SID128_M_1628	Viruses	NA	NA	NA	NA	NA	NA	NA
AsnicarF_2017__MV_FEM5_t3Q15_1480	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
QinJ_2012__T2D-017.part-1_2165	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
BackhedF_2015__SID130_M_4343	Viruses	NA	NA	Naldaviricetes	Lefavirales	Baculoviridae	Alphabaculovirus	NA
LeChatelierE_2013__MH0436.part-1_219	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	Crassvirales	NA	NA	NA
CosteaPI_2017__peacemaker-11-0-0.part-1_214	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Toutatisvirus	Toutatisvirus toutatis
LiuW_2016__SRR3993004.part-1_289	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Doucettevirus	NA
LoombaR_2017__SID0012_qdz.part-1_1984	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Salasmaviridae	NA	NA
FengQ_2015__SID530558.part-2_663	Viruses	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Phaeovirus	Ectocarpus siliculosus virus 1
BackhedF_2015__SID12_M_1873	Viruses	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	Marseillevirus	Noumeavirus
Bengtsson-PalmeJ_2015__TRAVELRES52_8222	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Waukeshavirus	Waukeshavirus BMBtp3
BackhedF_2015__SID137_12M_19	Viruses	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	NA	Orpheovirus IHUMI-LCC2
CM_madagascar__A09_02_1FE.part-1_285	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
CosteaPI_2017__peacemaker-11-0-0.part-1_360	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	Bacillus phage 0305phi8-36
BackhedF_2015__SID12_12M_1801	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Peduoviridae	Phitrevirus	Phitrevirus phi3
NielsenHB_2014__V1_CD31_0.part-1_82_fragment_1	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
VogtmannE_2016__MMRS43939546ST-27-0-0.part-2_2743	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Vertoviridae	NA	NA
BackhedF_2015__SID133_M_9596	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
CM_madagascar__A09_02_1FE.part-1_240	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Helgolandviridae	Leefvirus	Leefvirus Leef
BackhedF_2015__SID275_12M_1629	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
LiuW_2016__SRR3992991.part-1_79	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	Clostridium phage phiCTP1
BackhedF_2015__SID130_M_1730	Viruses	Bamfordvirae	Nucleocytoviricota	Megaviricetes	NA	NA	NA	NA
BackhedF_2015__SID128_12M_346	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	Clostridium phage c-st
QinN_2014__LD-63_11	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	Duneviridae	Ingelinevirus	Ingelinevirus ingeline
CosteaPI_2017__SID713B064-11-90-0.part-1_3656	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
KosticAD_2015__PRJNA231909.3112118_9_fragment_1	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Latrobevirus	Latrobevirus FNU1
KosticAD_2015__PRJNA231909.3105875.part-1_349	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Brigitvirus	Brigitvirus brigit
CM_madagascar__A83_02_1FE.part-1_218	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
AsnicarF_2017__MV_FEI1_t1Q14_1140	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Charlievirus	NA
SchirmerM_2016__G88906.part-1_665	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Taranisvirus	Taranisvirus taranis
BackhedF_2015__SID10_M_2146	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Teubervirus	NA
BackhedF_2015__SID10_12M_2025	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
BackhedF_2015__SID133_M_217_1	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	Bacillus phage BalMu-1
BackhedF_2015__SID130_M_3214	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
NielsenHB_2014__O2_UC2_0.part-1_675	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	Crassvirales	Steigviridae	Lahndsivirus	Lahndsivirus rarus
LiJ_2014__V1.UC59-0.part-2_1894	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	NA	NA
ZeeviD_2015__PNP_Main_586.part-1_2809_1	Viruses	Heunggongvirae	Uroviricota	Caudoviricetes	NA	NA	Shirahamavirus	Shirahamavirus PTm1
